2024-03-17 10:59:02,372: Epoch: [1/70] | Loss: 0.788 | Accuracy: 0.200
2024-03-17 10:59:02,390: Epoch: [2/70] | Loss: 0.668 | Accuracy: 1.000
2024-03-17 10:59:02,408: Epoch: [3/70] | Loss: 0.622 | Accuracy: 1.000
2024-03-17 10:59:02,439: Epoch: [4/70] | Loss: 0.713 | Accuracy: 1.000
2024-03-17 10:59:02,481: Epoch: [5/70] | Loss: 0.713 | Accuracy: 1.000
2024-03-17 10:59:02,522: Epoch: [6/70] | Loss: 0.707 | Accuracy: 1.000
2024-03-17 10:59:02,540: Epoch: [7/70] | Loss: 0.661 | Accuracy: 1.000
2024-03-17 10:59:02,556: Epoch: [8/70] | Loss: 0.693 | Accuracy: 1.000
2024-03-17 10:59:02,573: Epoch: [9/70] | Loss: 0.693 | Accuracy: 1.000
2024-03-17 10:59:02,630: Epoch: [10/70] | Loss: 0.693 | Accuracy: 0.600
2024-03-17 10:59:02,649: Epoch: [11/70] | Loss: 0.693 | Accuracy: 0.200
2024-03-17 10:59:02,670: Epoch: [12/70] | Loss: 0.693 | Accuracy: 0.600
2024-03-17 10:59:02,689: Epoch: [13/70] | Loss: 0.693 | Accuracy: 0.000
2024-03-17 10:59:02,702: Epoch: [14/70] | Loss: 0.693 | Accuracy: 0.000
2024-03-17 10:59:02,717: Epoch: [15/70] | Loss: 0.693 | Accuracy: 0.000
2024-03-17 10:59:02,732: Epoch: [16/70] | Loss: 0.693 | Accuracy: 0.000
2024-03-17 10:59:02,749: Epoch: [17/70] | Loss: 0.726 | Accuracy: 0.000
2024-03-17 10:59:02,765: Epoch: [18/70] | Loss: 0.693 | Accuracy: 0.000
2024-03-17 10:59:02,780: Epoch: [19/70] | Loss: 0.693 | Accuracy: 0.200
2024-03-17 10:59:02,797: Epoch: [20/70] | Loss: 0.693 | Accuracy: 0.200
2024-03-17 10:59:02,814: Epoch: [21/70] | Loss: 0.693 | Accuracy: 0.000
2024-03-17 10:59:02,853: Epoch: [22/70] | Loss: 0.693 | Accuracy: 0.400
2024-03-17 10:59:02,895: Epoch: [23/70] | Loss: 0.693 | Accuracy: 1.000
2024-03-17 10:59:02,931: Epoch: [24/70] | Loss: 0.693 | Accuracy: 1.000
2024-03-17 10:59:02,947: Epoch: [25/70] | Loss: 0.693 | Accuracy: 0.800
2024-03-17 10:59:02,965: Epoch: [26/70] | Loss: 0.693 | Accuracy: 0.600
2024-03-17 10:59:02,981: Epoch: [27/70] | Loss: 0.693 | Accuracy: 0.800
2024-03-17 10:59:02,997: Epoch: [28/70] | Loss: 0.693 | Accuracy: 1.000
2024-03-17 10:59:03,012: Epoch: [29/70] | Loss: 0.693 | Accuracy: 0.800
2024-03-17 10:59:03,027: Epoch: [30/70] | Loss: 0.690 | Accuracy: 1.000
2024-03-17 10:59:03,041: Epoch: [31/70] | Loss: 0.683 | Accuracy: 1.000
2024-03-17 10:59:03,056: Epoch: [32/70] | Loss: 0.649 | Accuracy: 1.000
2024-03-17 10:59:03,074: Epoch: [33/70] | Loss: 0.658 | Accuracy: 1.000
2024-03-17 10:59:03,093: Epoch: [34/70] | Loss: 0.632 | Accuracy: 1.000
2024-03-17 10:59:03,110: Epoch: [35/70] | Loss: 0.583 | Accuracy: 1.000
2024-03-17 10:59:03,134: Epoch: [36/70] | Loss: 0.550 | Accuracy: 1.000
2024-03-17 10:59:03,175: Epoch: [37/70] | Loss: 0.494 | Accuracy: 1.000
2024-03-17 10:59:03,216: Epoch: [38/70] | Loss: 0.479 | Accuracy: 1.000
